f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.11927899,-0.122824036,-0.011704655,-0.22416039,-0.31242368,-0.030839678,-0.31775612,-0.4400958,-0.060613792,-0.3941679,-0.54877216,-0.090189874,-0.07522044,-0.5288289,0.022799198,-0.16893266,-0.6789674,-0.04481889,-0.27292147,-0.67189074,-0.10409193,-0.35618737,-0.6279392,-0.13517202,-0.019868037,-0.5689391,-0.0046006585,-0.1286559,-0.7291719,-0.08063205,-0.25178057,-0.70628196,-0.12758832,-0.33973458,-0.65769005,-0.1442682,0.05071887,-0.5740216,-0.04312203,-0.007815823,-0.79788333,-0.110471815,-0.10800998,-0.8878941,-0.14183845,-0.18536393,-0.9512629,-0.15041824,0.1184989,-0.54391366,-0.08265557,0.17730516,-0.7502969,-0.12598303,0.20326132,-0.8821261,-0.14441562,0.22013211,-1.0,-0.15140639,PINCH_DOUBLE
0.0,0.0,0.0,-0.11690509,-0.12095941,-0.012337465,-0.21840602,-0.3115171,-0.032523014,-0.31009915,-0.44539237,-0.06372268,-0.3850977,-0.55659103,-0.09470087,-0.06880544,-0.52070624,0.022561906,-0.16573651,-0.65924376,-0.045247,-0.2690153,-0.64717853,-0.10593727,-0.34912872,-0.6068676,-0.13828237,-0.014994179,-0.56518173,-0.0045214863,-0.12236588,-0.72169673,-0.07641873,-0.23855418,-0.7080443,-0.12354019,-0.31999403,-0.67517215,-0.14191598,0.056015637,-0.5732249,-0.042357855,-0.002365054,-0.8018995,-0.10892689,-0.10427442,-0.8994807,-0.1416354,-0.18191212,-0.9730119,-0.151584,0.1243203,-0.5446701,-0.08102203,0.18146577,-0.7522792,-0.12383253,0.20602134,-0.8822506,-0.14098981,0.2226186,-1.0,-0.14693162,PINCH_DOUBLE
0.0,0.0,0.0,-0.11922551,-0.1292605,-0.008081149,-0.21389367,-0.3153709,-0.028095042,-0.30362144,-0.4497802,-0.061812468,-0.37738135,-0.56280166,-0.09582598,-0.059869915,-0.5146024,0.034629073,-0.16077653,-0.64844835,-0.0365148,-0.26503807,-0.6501811,-0.101617396,-0.34736052,-0.6162824,-0.1356484,-0.010458398,-0.5612497,0.0051093698,-0.11538365,-0.72259563,-0.06337683,-0.22848132,-0.7186707,-0.10848804,-0.31278306,-0.69199204,-0.12500817,0.058228377,-0.57341915,-0.035964422,0.0003329514,-0.80472237,-0.09826837,-0.099139124,-0.9016464,-0.12417047,-0.17575386,-0.9716435,-0.1287702,0.12157676,-0.54797095,-0.078853525,0.1790985,-0.7528656,-0.118049875,0.20252316,-0.88353634,-0.13001418,0.21871467,-1.0,-0.13125989,PINCH_DOUBLE
0.0,0.0,0.0,-0.119714834,-0.13103475,-0.0038004627,-0.21314271,-0.31064358,-0.021842701,-0.29820246,-0.4399412,-0.053834252,-0.36608112,-0.55548525,-0.08608507,-0.06112716,-0.5089601,0.032744013,-0.15947892,-0.6419077,-0.038761914,-0.2625922,-0.6438571,-0.10436608,-0.34482634,-0.6125324,-0.1387867,-0.010858989,-0.5543431,0.001869266,-0.11490356,-0.7164694,-0.06697459,-0.22866137,-0.71003765,-0.11274324,-0.31333774,-0.67930984,-0.13010944,0.058728315,-0.567958,-0.039647896,0.004730653,-0.8054435,-0.10170878,-0.094066255,-0.90285283,-0.1287007,-0.17058852,-0.97009295,-0.13433334,0.12414317,-0.5450065,-0.08227912,0.18099776,-0.75075305,-0.12121608,0.20369805,-0.8823794,-0.1334493,0.21816517,-1.0,-0.1349474,PINCH_DOUBLE
0.0,0.0,0.0,-0.12024035,-0.12906213,-0.0029582535,-0.21524096,-0.30843648,-0.019509528,-0.2999363,-0.43768707,-0.049972605,-0.36580533,-0.5565475,-0.080358215,-0.0608065,-0.5053123,0.035574455,-0.15792415,-0.63968766,-0.033538543,-0.26096746,-0.6394856,-0.09719363,-0.34155428,-0.604484,-0.1305175,-0.011994247,-0.55020696,0.004619484,-0.11747333,-0.7132348,-0.063097104,-0.2341823,-0.7011728,-0.10805665,-0.31966242,-0.6662772,-0.12443803,0.05703057,-0.5654802,-0.03699132,0.005219261,-0.8041451,-0.09760282,-0.092515886,-0.9058182,-0.12508826,-0.1678951,-0.9774019,-0.13143983,0.12245244,-0.54466635,-0.079530194,0.17986716,-0.7481621,-0.116785705,0.20317164,-0.8805782,-0.12858869,0.21765852,-1.0,-0.13022721,PINCH_DOUBLE
0.0,0.0,0.0,-0.120707974,-0.12937917,-0.001496364,-0.21515676,-0.31042498,-0.017930517,-0.3009592,-0.43950218,-0.04858889,-0.36856994,-0.5575614,-0.07932814,-0.059627905,-0.505812,0.036213983,-0.15903999,-0.6385844,-0.033422053,-0.2630834,-0.63976926,-0.09765316,-0.34379753,-0.6053485,-0.13143045,-0.012148913,-0.55163723,0.004461224,-0.11765634,-0.716609,-0.06308143,-0.23620772,-0.7029843,-0.106741264,-0.32274297,-0.66535985,-0.12197363,0.05598376,-0.5658199,-0.03793377,0.006075556,-0.80936474,-0.09773807,-0.09111509,-0.91162074,-0.123009846,-0.16552998,-0.9820254,-0.12794812,0.11956845,-0.54282916,-0.0813299,0.17830439,-0.746808,-0.11833514,0.20046322,-0.8804892,-0.12935688,0.21439452,-1.0,-0.13035017,PINCH_DOUBLE
0.0,0.0,0.0,-0.12169933,-0.12976597,-0.00091608305,-0.21637951,-0.3107073,-0.017637162,-0.3031545,-0.43916,-0.04884844,-0.36956817,-0.5578929,-0.080367334,-0.061793875,-0.50411886,0.03591704,-0.1620332,-0.63824433,-0.034439445,-0.26534614,-0.6415889,-0.09889951,-0.34563118,-0.6064179,-0.13240169,-0.014267493,-0.5505416,0.0040263175,-0.120479636,-0.7150323,-0.063097894,-0.23880833,-0.701888,-0.10579935,-0.32715145,-0.6616442,-0.11998107,0.053821478,-0.56479037,-0.038537636,0.0030151873,-0.80744165,-0.0971222,-0.091956295,-0.911616,-0.12089414,-0.16508684,-0.9827226,-0.12478685,0.11619291,-0.54143286,-0.082184136,0.17231977,-0.7445941,-0.118698984,0.19316839,-0.87940687,-0.1289091,0.20674804,-1.0,-0.12902482,PINCH_DOUBLE
0.0,0.0,0.0,-0.1227051,-0.13131592,-0.0019529731,-0.21737638,-0.3103908,-0.02071383,-0.30328634,-0.44043592,-0.054124545,-0.3688945,-0.5623088,-0.087625094,-0.059778035,-0.50559205,0.03375192,-0.16157791,-0.63966477,-0.039473936,-0.2672819,-0.6404551,-0.10556391,-0.3468557,-0.60388726,-0.13969545,-0.012919974,-0.5502736,0.0012389243,-0.118434235,-0.7171348,-0.06718045,-0.23850717,-0.7030001,-0.10840391,-0.32591593,-0.66353935,-0.12114006,0.05453142,-0.56267935,-0.042450376,0.0038702146,-0.80709964,-0.10124745,-0.091496356,-0.91240263,-0.122417144,-0.16269556,-0.9854723,-0.1245674,0.11521215,-0.53769773,-0.08772431,0.17366293,-0.7414983,-0.1248772,0.19513504,-0.87735933,-0.13413963,0.21047512,-1.0,-0.13342994,PINCH_DOUBLE
0.0,0.0,0.0,-0.121719204,-0.12953536,-0.00033474553,-0.21647441,-0.3066292,-0.018372271,-0.30344367,-0.4332442,-0.05071163,-0.36765882,-0.55459255,-0.08295893,-0.056831714,-0.5047026,0.032299336,-0.16013661,-0.63649523,-0.042004272,-0.26689085,-0.63573515,-0.10986548,-0.34664902,-0.5977405,-0.14478983,-0.011766978,-0.54641926,0.0005863172,-0.12053574,-0.71224916,-0.06529698,-0.2379499,-0.7000269,-0.10623292,-0.32306343,-0.66365576,-0.11968319,0.055063505,-0.5575835,-0.0418602,0.00081281754,-0.79980004,-0.09742746,-0.09320796,-0.9051606,-0.117544316,-0.16206694,-0.9816526,-0.119597346,0.11594776,-0.53279114,-0.08576208,0.1716462,-0.73940104,-0.12019932,0.19107519,-0.87504697,-0.12767024,0.20531638,-1.0,-0.12574728,PINCH_DOUBLE
0.0,0.0,0.0,-0.120889336,-0.13000384,-0.001396083,-0.21389243,-0.30647323,-0.019607227,-0.30216548,-0.43100235,-0.051896226,-0.36782542,-0.55061555,-0.08397655,-0.051326934,-0.50341934,0.03286295,-0.1562184,-0.6353429,-0.040637847,-0.26485637,-0.63539183,-0.10814934,-0.34512153,-0.5986985,-0.14309806,-0.006304962,-0.54373777,0.0014240486,-0.1156462,-0.70898414,-0.06403839,-0.23259148,-0.69771755,-0.10563627,-0.31667385,-0.6632808,-0.11983414,0.06042917,-0.5543206,-0.040795345,0.0040198704,-0.79292417,-0.096515656,-0.09048121,-0.8991432,-0.117148966,-0.15851018,-0.9780603,-0.11946712,0.121043414,-0.5310006,-0.084536664,0.17211749,-0.7404588,-0.118452296,0.1897382,-0.8759503,-0.1250769,0.20297068,-1.0,-0.12266649,PINCH_DOUBLE
0.0,0.0,0.0,-0.120810285,-0.12731129,0.0018166257,-0.2133423,-0.30239898,-0.014231781,-0.30016604,-0.4239027,-0.044721898,-0.3632564,-0.5433605,-0.07512485,-0.052274503,-0.5017575,0.03510458,-0.15686706,-0.6337919,-0.036979996,-0.26636332,-0.6322984,-0.103511855,-0.3489526,-0.5956389,-0.1376527,-0.0062423055,-0.5413874,0.0027774596,-0.11671758,-0.7049228,-0.06260941,-0.2358121,-0.69134724,-0.10440747,-0.32196513,-0.6533006,-0.118221685,0.06032658,-0.5517075,-0.039881248,0.0033221769,-0.7918362,-0.09591185,-0.09369548,-0.8979211,-0.11762817,-0.16326071,-0.97367007,-0.11986359,0.12107121,-0.5294867,-0.083465755,0.16965038,-0.7413174,-0.117465846,0.18459506,-0.8771987,-0.12441433,0.19591397,-1.0,-0.12158327,PINCH_DOUBLE
0.0,0.0,0.0,-0.12171527,-0.12900771,0.001956807,-0.2140445,-0.30505696,-0.015040733,-0.30024478,-0.4290882,-0.046558414,-0.3635165,-0.5482931,-0.07755706,-0.051919412,-0.5027506,0.033963714,-0.15328777,-0.63711727,-0.0399278,-0.26066077,-0.6366343,-0.10768008,-0.3416274,-0.59933573,-0.14209485,-0.0064704344,-0.5410879,0.001979349,-0.11144135,-0.70834136,-0.063476905,-0.2291943,-0.699908,-0.1046906,-0.31663537,-0.6662412,-0.11811124,0.059262637,-0.55174285,-0.040333617,0.0026059058,-0.79147583,-0.09520395,-0.09448358,-0.8942943,-0.114746034,-0.16524468,-0.96765894,-0.115462504,0.11887502,-0.5300978,-0.08391535,0.16926605,-0.7407555,-0.11692628,0.18441495,-0.87641203,-0.123205416,0.19565256,-1.0,-0.11971937,PINCH_DOUBLE
0.0,0.0,0.0,-0.122426614,-0.12713425,-0.00041338787,-0.21638308,-0.30273524,-0.018543584,-0.3029333,-0.42704046,-0.05071683,-0.36473063,-0.5478474,-0.08198965,-0.05136254,-0.5025071,0.031999554,-0.15271838,-0.63578665,-0.04175703,-0.25867084,-0.63528305,-0.10880078,-0.33814234,-0.5969894,-0.1427009,-0.0059851864,-0.54023296,0.00088226056,-0.11130475,-0.7053969,-0.064667486,-0.22898367,-0.69806844,-0.105363,-0.31630963,-0.6658342,-0.118386954,0.05873654,-0.5502367,-0.04081375,-0.001369009,-0.7870852,-0.096682444,-0.099409595,-0.8901418,-0.11583753,-0.17078099,-0.96442044,-0.115997516,0.11697461,-0.52789426,-0.083973736,0.16486834,-0.7395635,-0.118339226,0.17997706,-0.87568766,-0.124866344,0.19172736,-1.0,-0.121255256,PINCH_DOUBLE
0.0,0.0,0.0,-0.12205842,-0.122857265,-0.0022882677,-0.21793379,-0.2990002,-0.020699011,-0.30318365,-0.42298004,-0.05241247,-0.36418816,-0.5438048,-0.08302021,-0.057253662,-0.4982052,0.028351696,-0.15630105,-0.631227,-0.04413722,-0.26022622,-0.63070697,-0.10926474,-0.3384848,-0.5922506,-0.14221779,-0.010892766,-0.5366705,-0.0018059688,-0.116752446,-0.70078444,-0.06958961,-0.23578069,-0.6861077,-0.11114325,-0.32240677,-0.6476594,-0.12407398,0.05523688,-0.5478136,-0.042149134,-0.0036969546,-0.78732795,-0.10105205,-0.10464774,-0.88661015,-0.12202546,-0.17837517,-0.95620614,-0.12260706,0.11612569,-0.5263558,-0.08355156,0.16446868,-0.7398485,-0.11969191,0.17883362,-0.8763565,-0.12731548,0.18895023,-1.0,-0.12423388,PINCH_DOUBLE
0.0,0.0,0.0,-0.12150119,-0.12662968,-0.0033929443,-0.2166247,-0.2996775,-0.02367726,-0.30300018,-0.4235518,-0.057890747,-0.3653569,-0.5436766,-0.090918824,-0.05384739,-0.4994764,0.030392805,-0.15500195,-0.63180643,-0.04289751,-0.2594133,-0.6316619,-0.10842249,-0.33677804,-0.59240276,-0.14122263,-0.008861412,-0.53886974,0.00030976106,-0.113519266,-0.70290685,-0.06552386,-0.22754395,-0.6914582,-0.10509477,-0.31084988,-0.655459,-0.1167699,0.05542554,-0.55084896,-0.040565632,-0.007493374,-0.7885346,-0.09755117,-0.1069979,-0.8860241,-0.11503195,-0.17931138,-0.9533438,-0.11323356,0.1139548,-0.5295364,-0.083188675,0.15958464,-0.74097365,-0.11837317,0.1726469,-0.87769455,-0.1243299,0.18199842,-1.0,-0.11974241,PINCH_DOUBLE
0.0,0.0,0.0,-0.12012572,-0.1240602,0.00019004375,-0.21475531,-0.3005792,-0.017120883,-0.3000153,-0.4235319,-0.048556883,-0.36232236,-0.543778,-0.079220034,-0.055398975,-0.49927014,0.03262701,-0.1562119,-0.6314101,-0.0385357,-0.26019892,-0.63243926,-0.10289626,-0.33888853,-0.59511614,-0.13543783,-0.00996179,-0.5384654,0.0011041866,-0.118657395,-0.70066476,-0.06570804,-0.23619899,-0.685577,-0.10638429,-0.32175598,-0.6467423,-0.1186186,0.054789294,-0.5506749,-0.040638886,-0.0068242084,-0.78884965,-0.09863645,-0.10735343,-0.8881369,-0.11860867,-0.18117623,-0.95704776,-0.1184207,0.11432767,-0.5310139,-0.08338408,0.15972258,-0.7431842,-0.11882029,0.17273654,-0.8787178,-0.12568864,0.18103814,-1.0,-0.12194695,PINCH_DOUBLE
0.0,0.0,0.0,-0.121878006,-0.13449691,0.00030774533,-0.21292019,-0.3079637,-0.020079566,-0.29938114,-0.42888838,-0.05552887,-0.36267066,-0.54834425,-0.09075615,-0.04810891,-0.50825125,0.032094743,-0.15298693,-0.6381983,-0.042974,-0.26238325,-0.6354457,-0.11165062,-0.34299117,-0.594685,-0.14681356,-0.0038712397,-0.5462253,-0.0012397879,-0.105066784,-0.7191902,-0.067621686,-0.22264358,-0.711552,-0.108856596,-0.3090809,-0.6781072,-0.12204889,0.058965117,-0.5532005,-0.045048483,-0.0011578018,-0.79641527,-0.10098862,-0.102726415,-0.8938872,-0.11761507,-0.17599347,-0.9606306,-0.116051964,0.112501346,-0.5251781,-0.090659074,0.16047661,-0.7359075,-0.1258353,0.17440549,-0.87518865,-0.13152097,0.18554237,-1.0,-0.1271808,PINCH_DOUBLE
0.0,0.0,0.0,-0.12340366,-0.13011335,0.004425424,-0.21718566,-0.30681247,-0.011827858,-0.30300218,-0.428825,-0.04325804,-0.36477166,-0.5472768,-0.07415093,-0.053357452,-0.50603867,0.0376574,-0.15769097,-0.6363822,-0.03434373,-0.26489544,-0.63964295,-0.10111943,-0.34518495,-0.6026994,-0.13493074,-0.008698609,-0.54422385,0.0044051395,-0.114981286,-0.71002173,-0.059584063,-0.23335463,-0.70068055,-0.099447414,-0.32137406,-0.6637231,-0.111245945,0.05481548,-0.554633,-0.03887731,-0.007828592,-0.7930342,-0.09173058,-0.10838049,-0.8918651,-0.10726274,-0.18086097,-0.9585399,-0.10466494,0.11112121,-0.5322823,-0.08354828,0.15506826,-0.74100775,-0.11477896,0.16653025,-0.8772806,-0.11807834,0.17549287,-1.0,-0.11178383,PINCH_DOUBLE
0.0,0.0,0.0,-0.122018546,-0.12692316,0.0036523996,-0.2150954,-0.30475456,-0.012374486,-0.29962078,-0.4303854,-0.043440145,-0.36539635,-0.5477292,-0.0745553,-0.054417774,-0.49628973,0.03835894,-0.16069524,-0.6253006,-0.029951856,-0.26676336,-0.62938213,-0.093538456,-0.3470119,-0.59752893,-0.12678786,-0.009357354,-0.5385073,0.004365684,-0.12091305,-0.7022506,-0.062174395,-0.24233817,-0.68472064,-0.10356831,-0.32918155,-0.6446081,-0.11646655,0.055197127,-0.5515235,-0.039546493,-0.0040833508,-0.7912573,-0.096775316,-0.10605632,-0.8938951,-0.1176175,-0.17971067,-0.965791,-0.11893458,0.114167735,-0.53127944,-0.084220916,0.15798244,-0.74046606,-0.11804351,0.16838153,-0.8777904,-0.124594025,0.17435597,-1.0,-0.12177127,PINCH_DOUBLE
0.0,0.0,0.0,-0.119402826,-0.12930006,0.0022635928,-0.21045199,-0.30877516,-0.01396457,-0.29565054,-0.43534425,-0.044919826,-0.36504713,-0.5503582,-0.07541926,-0.052499644,-0.4999133,0.038540564,-0.15707667,-0.6300842,-0.030455312,-0.26593867,-0.63253886,-0.09542498,-0.34879982,-0.59706634,-0.1295112,-0.009596161,-0.54067093,0.005416272,-0.115973145,-0.7109799,-0.060585115,-0.23289791,-0.70264417,-0.10288981,-0.31719166,-0.66768056,-0.11674857,0.05464258,-0.54968375,-0.037825227,-0.0032845181,-0.79040915,-0.09531002,-0.10601229,-0.8914709,-0.11612217,-0.18094823,-0.9619254,-0.11695791,0.11385038,-0.5246716,-0.08214959,0.16111365,-0.7359384,-0.117457,0.17177008,-0.8758896,-0.12530279,0.17666124,-1.0,-0.12310035,PINCH_DOUBLE
0.0,0.0,0.0,-0.11854548,-0.13139364,0.006347656,-0.20755564,-0.31299862,-0.008153727,-0.29003823,-0.44033787,-0.037828825,-0.36253926,-0.5502803,-0.06760748,-0.049364634,-0.50394034,0.041564196,-0.15627173,-0.63360256,-0.026357692,-0.26492703,-0.6355963,-0.091747865,-0.3486492,-0.6001134,-0.1263668,-0.005936312,-0.54485303,0.006653288,-0.115634866,-0.7164638,-0.05917357,-0.2354267,-0.70672756,-0.102584556,-0.3229495,-0.6684931,-0.11725951,0.057459645,-0.5533712,-0.03780013,-0.0012648456,-0.7951207,-0.09448946,-0.104654744,-0.89575744,-0.11632876,-0.18049967,-0.96520907,-0.11825879,0.11518354,-0.52837104,-0.08284406,0.16313168,-0.73953253,-0.11643448,0.17258383,-0.8774147,-0.123833194,0.17580271,-1.0,-0.1218997,PINCH_DOUBLE
0.0,0.0,0.0,-0.116785415,-0.14328177,0.010436378,-0.20009768,-0.3273275,-0.004194755,-0.28318894,-0.4533494,-0.035511315,-0.35651848,-0.5622429,-0.067011505,-0.026091354,-0.51610166,0.047120012,-0.13641675,-0.64722973,-0.024528608,-0.25080755,-0.6490812,-0.095033236,-0.33826223,-0.61093897,-0.13189083,0.015031996,-0.55142015,0.009505234,-0.084896855,-0.73852634,-0.052698456,-0.20369354,-0.75045377,-0.09721204,-0.29247114,-0.72867346,-0.11373882,0.07227797,-0.55588835,-0.0377003,0.011187137,-0.80079156,-0.08889349,-0.09472517,-0.8963359,-0.1066474,-0.17024861,-0.958456,-0.1061174,0.12038623,-0.5292581,-0.08618072,0.1642997,-0.7421607,-0.115509585,0.17214835,-0.87955654,-0.11936643,0.1778697,-1.0,-0.11457423,PINCH_DOUBLE
0.0,0.0,0.0,-0.11579141,-0.1445651,0.015211394,-0.20535284,-0.3334996,-0.00050374796,-0.29031008,-0.4614092,-0.033469677,-0.36806732,-0.57062316,-0.06709713,-0.02713143,-0.5268923,0.044787526,-0.1423338,-0.65675646,-0.026916044,-0.2548346,-0.66431046,-0.09578944,-0.34447733,-0.62891275,-0.13099937,0.014677283,-0.5567327,0.0055040983,-0.09879947,-0.732459,-0.06192961,-0.22331125,-0.7208151,-0.10575863,-0.31550905,-0.6788236,-0.11947416,0.070726946,-0.55945575,-0.04224954,0.011323434,-0.80556154,-0.097107865,-0.10293038,-0.8987718,-0.11504082,-0.18826143,-0.95289445,-0.11306718,0.1155157,-0.5346024,-0.089900024,0.15429136,-0.7447806,-0.12015947,0.15802649,-0.88099974,-0.12388866,0.15925553,-1.0,-0.11773725,PINCH_DOUBLE
0.0,0.0,0.0,-0.11410122,-0.15160196,0.020243818,-0.2008464,-0.34265092,0.0059794565,-0.28597754,-0.47276855,-0.02809097,-0.3638685,-0.5893074,-0.06297244,-0.01472301,-0.52521574,0.05783031,-0.13269083,-0.6580565,-0.011150314,-0.24576014,-0.66367084,-0.07905423,-0.33580205,-0.628223,-0.11423874,0.024004053,-0.55381244,0.014513196,-0.08949572,-0.73647726,-0.0548843,-0.21546526,-0.7220183,-0.102223985,-0.30529776,-0.677524,-0.11780963,0.075104475,-0.5578765,-0.037486315,0.018354021,-0.8117661,-0.09436532,-0.102971256,-0.9071624,-0.11728713,-0.19366306,-0.9584203,-0.11833639,0.11508061,-0.5373836,-0.0889602,0.1535223,-0.7482485,-0.12030201,0.14802985,-0.8860168,-0.12711668,0.1367366,-1.0,-0.12334863,PINCH_DOUBLE
0.0,0.0,0.0,-0.113132335,-0.16178095,0.02917399,-0.19667584,-0.35436153,0.01665527,-0.2812592,-0.48473674,-0.018424269,-0.3637152,-0.59768385,-0.056160953,-0.008873945,-0.52618945,0.06437308,-0.13471943,-0.66755986,-0.0033786318,-0.25062147,-0.67280674,-0.06929942,-0.3412411,-0.63982403,-0.10317225,0.031494215,-0.55312085,0.014587308,-0.086322464,-0.747041,-0.05952805,-0.22128336,-0.72739303,-0.11054901,-0.31489357,-0.6782858,-0.12716922,0.079918936,-0.5573737,-0.042688143,0.023029422,-0.82019985,-0.10371083,-0.10341187,-0.91545105,-0.13188724,-0.19642998,-0.96434635,-0.13540545,0.1155905,-0.54038596,-0.098020196,0.1499784,-0.7525798,-0.13083255,0.13894558,-0.88895506,-0.13923028,0.12266338,-1.0,-0.13649422,PINCH_DOUBLE
0.0,0.0,0.0,-0.11345284,-0.15803057,0.028400287,-0.19495876,-0.35142776,0.017674368,-0.2771831,-0.48306698,-0.015217184,-0.35732692,-0.5954178,-0.05096277,-0.008383291,-0.52628016,0.0676991,-0.13174933,-0.6649519,0.0038191632,-0.24699838,-0.66987395,-0.05954505,-0.33783203,-0.6380248,-0.0924847,0.032278184,-0.5544185,0.018550891,-0.08021393,-0.7444287,-0.053013947,-0.21055487,-0.7334327,-0.106830604,-0.30289328,-0.6935398,-0.12650439,0.07861395,-0.55785114,-0.037872795,0.018096985,-0.80890137,-0.09849487,-0.109609686,-0.90798235,-0.13271028,-0.20536943,-0.96303517,-0.1409592,0.11124365,-0.54052913,-0.09204683,0.13564253,-0.7505706,-0.12496306,0.12294398,-0.8868193,-0.13642235,0.104649596,-1.0,-0.1366915,PINCH_DOUBLE
0.0,0.0,0.0,-0.11344294,-0.15106213,0.02131945,-0.19306774,-0.3453112,0.0074998806,-0.27376905,-0.4777041,-0.027207106,-0.35307744,-0.5896272,-0.064790666,-0.00876488,-0.52529836,0.058826145,-0.12801598,-0.6657155,-0.006705414,-0.24455167,-0.6727582,-0.07024321,-0.33634767,-0.6397268,-0.10382418,0.03247499,-0.55585456,0.0112418495,-0.06870716,-0.75105226,-0.06266365,-0.19993925,-0.7510959,-0.116875894,-0.29396823,-0.7151613,-0.13736054,0.07701447,-0.5559798,-0.04431784,0.017373092,-0.80422705,-0.10729002,-0.11290071,-0.90305465,-0.14228186,-0.20999195,-0.9551424,-0.15142119,0.10717746,-0.53345096,-0.098432444,0.13100766,-0.74470073,-0.13480908,0.118429534,-0.88459355,-0.1493348,0.1008524,-1.0,-0.15238512,PINCH_DOUBLE
0.0,0.0,0.0,-0.11078231,-0.15389258,0.023226066,-0.19179973,-0.34640205,0.010899891,-0.27457485,-0.47292006,-0.021877727,-0.35121366,-0.5860041,-0.056457035,0.0022249732,-0.53358084,0.059822425,-0.1198317,-0.66991407,-0.009264475,-0.23969299,-0.67186093,-0.077243954,-0.33327565,-0.6340357,-0.1120405,0.040851492,-0.5593834,0.0130255725,-0.057129238,-0.75782317,-0.05447984,-0.18376659,-0.7730302,-0.10441026,-0.27711126,-0.7511906,-0.122653216,0.082648836,-0.5571949,-0.042187583,0.024991518,-0.8059753,-0.098574474,-0.09591348,-0.909558,-0.12580112,-0.18386588,-0.96925205,-0.12972786,0.110514514,-0.53486186,-0.09654385,0.13281752,-0.7474206,-0.12835494,0.1205621,-0.88452154,-0.13622361,0.10580334,-1.0,-0.13316742,PINCH_DOUBLE
0.0,0.0,0.0,-0.11050829,-0.1464305,0.021923613,-0.19526877,-0.3334133,0.008207289,-0.28042814,-0.46148917,-0.025247218,-0.36121273,-0.57269335,-0.060310792,-0.0072902916,-0.5238,0.053057462,-0.12823527,-0.66028076,-0.015573663,-0.24591935,-0.6639991,-0.08257971,-0.3371711,-0.6274748,-0.117019475,0.031842545,-0.5534251,0.007855622,-0.065069646,-0.7561253,-0.057553366,-0.1874874,-0.7739771,-0.10620378,-0.27864164,-0.7531632,-0.124621496,0.075187944,-0.55543905,-0.045083106,0.015298115,-0.8075874,-0.10199627,-0.105871215,-0.9094388,-0.12984185,-0.19454424,-0.9665477,-0.13417186,0.10620124,-0.5359028,-0.09679369,0.1301763,-0.75048345,-0.12834951,0.11725444,-0.88627213,-0.13593347,0.100732826,-1.0,-0.13308604,PINCH_DOUBLE
0.0,0.0,0.0,-0.11778914,-0.14369276,0.021929303,-0.20628057,-0.32640228,0.009497061,-0.2948579,-0.44968876,-0.02306111,-0.3740122,-0.55969566,-0.05657731,-0.020814672,-0.52188945,0.05425157,-0.14070168,-0.6563263,-0.013609486,-0.25795022,-0.6540086,-0.08028827,-0.34687603,-0.6121243,-0.11386062,0.018671473,-0.5526723,0.009805036,-0.06826775,-0.75774163,-0.048160758,-0.1822747,-0.7984762,-0.09269187,-0.2719522,-0.79827213,-0.11044552,0.06281495,-0.55764645,-0.042929195,0.0023962152,-0.79845035,-0.09209998,-0.10809369,-0.9011342,-0.116335645,-0.18940999,-0.96204776,-0.12017311,0.094891496,-0.5405867,-0.09539354,0.11700056,-0.7520081,-0.121285096,0.10278881,-0.88685983,-0.12584664,0.08353529,-1.0,-0.12193425,PINCH_DOUBLE
0.0,0.0,0.0,-0.12240689,-0.14159551,0.015268238,-0.21255255,-0.31985608,0.00084719335,-0.30041224,-0.43944028,-0.032782074,-0.37365007,-0.55330026,-0.066454306,-0.040102527,-0.5127898,0.052305844,-0.1550539,-0.64481336,-0.018284976,-0.2692717,-0.64233834,-0.08701707,-0.35549662,-0.60048234,-0.1213888,0.00237332,-0.5456765,0.012199029,-0.08610679,-0.73982966,-0.046744235,-0.19982003,-0.77153903,-0.08888131,-0.2886126,-0.7666346,-0.10384062,0.05209131,-0.5543523,-0.037455894,-0.003854015,-0.7933029,-0.085388124,-0.10777258,-0.89925075,-0.10463663,-0.1854457,-0.9649238,-0.104638346,0.09081768,-0.5384969,-0.08799753,0.1150593,-0.7491831,-0.1135774,0.098836824,-0.8858237,-0.11586154,0.077335075,-1.0,-0.10925527,PINCH_DOUBLE
